text,label
The patient has a current fractured leg. The bone is visible and there is evidence of bleeding. The patient is in pain and reports that the leg feels cold and numb. There is significant swelling and the patient is unable to move the leg.,1
rescue: Patient has current small burns.,2
The patient has a sinus infection and a urinary tract infection.,3
"I am currently in the patient's room and it is very loud. The nurses are constantly coming in and out, and the machines are beeping loudly. It is very difficult to get any sleep.",4
"I'm so excited for our trip to Greece!I know, me too! I can't wait to see the beaches and the ancient ruins.",5
and wheezingPatient is experiencing shortness of breath and wheezing. This may be due to difficulty breathing in and out.,0
"patients joints regularly dislocating, causing a great deal of pain. patient must avoid any type of physical activity that could cause joint displacement.",1
There is some minor bleeding emanating from the patient's head.,2
"The patient has been having mild symptoms of Covid-19, including a fever and a cough.",3
"“I’ve been pretty thirsty all day long. I’ve been drinking a lot of water, but it doesn’t seem to help. I’ve also been drinking iced tea and juice, but nothing seems to make me feel better.”",4
My phone is so slow.,5
"According to my family member, the patient is currently experiencing poisoning. This is likely due to ingestion of a toxic substance, and the patient is likely experiencing symptoms such as nausea, vomiting, and diarrhea. If the patient has swallowed a corrosive substance, they may also have burns to their mouth, nose, and throat. If the patient has inhaled a toxic substance, they may be experiencing difficulty breathing. The patient's vital signs should be monitored closely, and they should be given appropriate supportive care.",0
"Sitting here with a chemical burn on my hand from some leftover cleaner. It's not too bad, but it's annoying. It's red and a bit inflamed, and it hurts a bit when I move my hand. I'm keeping it clean and wrapped up, and I'm hoping it will heal soon.",1
"sustained on arms and handsSome cuts sustained on arms and hands are relatively minor and may not require medical attention. However, it is important to clean any cuts or scrapes thoroughly to reduce the risk of infection. Signs and symptoms of infection may include redness, swelling, pus drainage, and fever. If a person experiences any of these symptoms after sustaining a cut, they should seek medical attention.",2
The patient has a urinary tract infection and a sinus infection.,3
"Hello,I am currently in a room that is too bright. The light is very bothersome and it is difficult to concentrate.",4
"I was really close with my cousins when we were younger, but we lost touch as we got older.",5
"The patient is currently experiencing convulsions. She is having difficulty breathing and is very pale. Her body is shaking uncontrollably, and she is making incoherent noises.",0
"injuriesThere was an incident where a patient came into the ER with an electrical burn. The patient was a construction worker who had been electrocuted when a cable he was working on came in contact with voltage. The patient had a large, open wound on his forearm where the electricity had traveled. The patient was in a great deal of pain and was agitated.We treated the patient's wound by cleaning it and applying a layer of sterile dressings. We also gave the patient pain medication to help him manage the pain. We monitored the patient's condition closely, and we provided him with support and comfort.In cases of electrical burns, it is very important to ensure that the patient's wound is properly treated and monitored. Open wounds can easily become infected, so it is important to keep them clean and covered. The patient will also likely need pain medication to manage the pain.",1
"as moderate, and 41.5% of nurses and physicians reporting that they would use the term moderate to describe a patient's current pain.When asked about a hypothetical patient's current pain, 50.8% of nurses and physicians reported that they would describe the pain as mild. Only 2.6% of nurses and physicians would describe the pain as severe.",2
-19I am feeling a little achy and my throat is a little sore.,3
"My mother is currently in need of medication to help her manage her bipolar disorder. She has been struggling to keep her moods stable and to stay on track with her treatment plan. The medication she needs right now is called Lithium, and it helps to regulate her moods. Without it, she is at risk for becoming manic or depressed, which can be very dangerous for her.",4
"I love to go on vacation, but I don't love to fly.",5
"We are currently treating a patient who was bitten by a poisonous animal. The patient is experiencing a number of symptoms, including difficulty breathing, chest pain, and difficulty swallowing. We are providing the patient with oxygen and medications to help with the symptoms. We are also providing the patient with fluids to help with the fluid imbalance that can occur after a bite.",0
;-) A nurse is describing a patient's current limb fracture. The patient has a fracture of the tibia and fibula. The fracture is open and is contaminated.,1
"Hi. I'm having some pain. It's not too bad, but it's there.",2
My dad has been feeling a little under the weather lately. He has a mild headache and feels a little sluggish.,3
The current room is too bright for me. I can't seem to get comfortable.,4
My hobby is collecting stamps.,5
"There are two types of strokes: ischemic and hemorrhagic. An ischemic stroke is a stroke that is caused by a lack of blood flow to the brain. A hemorrhagic stroke is a stroke that is caused by a bleed in the brain.Symptoms of a stroke may include:Sudden numbness or weakness of the face, arm, or leg, especially on one side of the bodySudden confusion, trouble speaking, or understanding speechSudden trouble seeing in one or both eyesSudden trouble walking, dizziness, or loss of balance or coordinationSudden severe headache with no known causeCall 9-1-1 right away if you have any of these symptoms.",0
The patient's right shoulder is dislocated.,1
"If the patient has been stung by an insect, the rescuer should try to remove the stinger if it is still present. If the patient has been bitten by an animal, the rescuer should try to clean the wound and control the bleeding.",2
"Hello, my name is Kaitlyn and I am a 15 year old female. I am here today to talk about a current minor illness I am experiencing. I woke up about a week ago with a really sore throat. It was really difficult to speak or swallow. I also had a really high fever, so I went to the doctor. After a few tests, they told me I had a bacterial infection and prescribed me some antibiotics. The fever has gone down, but the sore throat is still there. I am having a lot of trouble speaking and it's really frustrating. I am also having a lot of trouble sleeping because it's so painful to breathe. I am really hoping this antibiotic will help clear up the infection quickly.",3
"I'm sorry, I can't hear you over the sound of the hospital machines.",4
She: I don't think I've ever seen anything prettier.He: I know. It's really something special.,5
"Hi, it's me again. I'm not sure if you've been keeping up with the news, but there's been a lot of poison in the water lately. I'm not sure if it's just me, but it seems like every time I turn on the news there's another story about someone being poisoned. I'm really scared, and I'm not sure what to do. I've been drinking a lot of water to try and stay safe, but I'm not sure if that's actually helping. Do you have any advice?",0
"The patient is experiencing chest pain that is not from a heart attack. The pain may be due to a number of medical conditions, such as a heartburn, respiratory infection, or muscle strain. The patient should follow the instructions of their healthcare provider to help determine the cause of their pain and to receive the appropriate treatment.",1
One female patient has a minor head injury and is being treated for it. Another female patient has an ankle injury and is being treated for that.,2
"The patient has sustained a number of past injuries, most notably a broken leg which required surgery. The patient also has a history of back problems, and has required multiple surgeries in the past.",3
"My patient seems to be feeling cold all the time. Her extremities are always icy to the touch, and she can't seem to get warm. I'm not sure if this is a normal reaction to the medication she's on, or if there's something else going on.",4
I hope to achieve my goals and aspirations by hard work and dedication.,5
"A patient is experiencing a heart attack. His heart is not getting enough blood due to a blocked artery. The patient may feel pain in his chest, arm, or jaw. He may have shortness of breath, nausea, or vomiting. His skin may be pale or sweaty.",0
The patient is suffering from a chemical burn. There are blisters present on the skin and the patient is in a great deal of pain.,1
.The patient has a minor head injury and is currently being assessed by rescue workers.,2
"and treatments.Hi, I'm a 38 year old female and I've been having a lot of infections lately. I've had sinus infections, bladder infections, and a yeast infection. I'm currently being treated for a bladder infection and a yeast infection. I'm taking antibiotics for the bladder infection and I'm taking fluconazole for the yeast infection. I'm also using Monistat 7 cream for the yeast infection. I hope this information is helpful.",3
The room is too bright for me.,4
"No, I haven't been to Spain before, but I would love to go.",5
"treatmentThe patient is currently taking a controller medication, an inhaler, and a quick-relief medication.",0
My patient's arm is currently fractured. We are waiting for the doctor to come and take a look at it to see what the plan is.,1
The patient was bitten by a spider.,2
I'm feeling a little under the weather. I have a headache and a sore throat.,3
My aunt is very sick and needs her medication to keep her stable.,4
I'm not sure if I'm using the app correctly.,5
", without BPThere is a patient in the room who does not have a radial pulse and therefore, it is unknown what their blood pressure is.",0
"The patient has sustained a chemical burn and is currently experiencing pain, redness, and swelling.",1
"Hi, my name is John, and I fell off my bike a few hours ago. I scraped my arm and my leg, and I think I might have a concussion. My arm is really sore, and my head hurts a lot. My leg also hurts a bit, but not as much as my arm.",2
My mother has been feeling a bit under the weather lately. She's been having a lot of trouble sleeping and her appetite has been really low. She's been feeling a bit lightheaded and a little congested too.,3
"levelThe patient is thirsty, but is able to drink fluids on their own.",4
"I think that this season, a lot of people are going to be wearing bright colors.",5
"There are generally two types of strokes: ischemic and hemorrhagic. An ischemic stroke is the most common, and is caused by a blockage in an artery that supplies blood to the brain. This blockage deprives the brain of oxygen and results in tissue damage. A hemorrhagic stroke, on the other hand, is caused by a ruptured blood vessel in the brain. This can lead to brain injury and death.Some common symptoms of a stroke include:-Sudden weakness or paralysis on one side of the body-Sudden difficulty speaking or understanding speech-Sudden dizziness, blurred vision, or confusion-Sudden severe headache",0
"Hi, my name is Jeff and I'm a 38-year-old male. About two weeks ago, I fell while hiking and fractured my arm. The break is near my elbow on the inside of my arm. I'm currently in a splint and am taking pain medication. My arm is still quite sore and I can't move it very much. I'm hoping the fracture will heal properly and that I won't have any long-term problems.",1
"injuriesMany patients are seen with minor bleeding injuries. This can include lacerations, cuts, and scrapes. Bleeding can also occur from more serious injuries such as fractures and head injuries. Bleeding from more serious injuries can be life-threatening and requires immediate medical attention.",2
"nessI woke up this morning feeling feverish and since then my fever has been climbing. It's now at 37.8 degrees Celsius. My skin feels hot and sweaty, and my mouth is dry. I'm not really thirsty, but I am feeling a bit tired and my head hurts a bit.",3
"Hi,I'm currently in a hospital room and it's too bright. Can someone please help adjust the lightening?",4
What are you wearing?,5
She's unconscious. We don't know why.,0
My patient has a chemical burn on their arm. The chemicals are still on their skin and causing a lot of pain. The burn is red and blistering.,1
My aunt sprained her ankle a few weeks ago and she is still having trouble walking on it. She goes to physical therapy to help her regain strength and mobility.,2
"I'm having a lot of trouble going to the bathroom. It feels like there's something blocking me, and even when I do try to go, nothing comes out. It's been going on for a few days now, and it's really starting to bother me.",3
", medical supplies, or medical treatmentI am currently in need of a prescription refill for my blood pressure medication. I am also in need of medical supplies such as a blood pressure cuff, Band-Aids, and Neosporin. I am also in need of some medical treatment, such as a check-up.",4
She lives on the east coast.,5
"symptomsMy mother is currently having a heart attack. She is feeling a lot of pressure in her chest, and she said that it feels like her heart is just racing.",0
"status and interventionsA patient is currently experiencing an overdose. The patient's respiratory rate is decreased and they are cyanotic. The patient's pupils are contracted and they are unresponsive.The first intervention would be to provide naloxone and supportive care. If the patient does not respond to naloxone, they would then be intubated and given bicarbonate to alkalinize their blood. The patient's blood pressure would be monitored, and if it is low, IV fluids would be given.",1
"Hi, I'm a 34-year-old woman and I've been having headaches for about a week now. My headaches usually start as a mild pressure in my temples and then gradually get worse, to the point where it feels like someone is pressing an ice pack against my forehead. The pain can be so severe at times that it's difficult to concentrate or even move my head. I've tried taking ibuprofen and acetaminophen, but they don't seem to help much. I'm really hoping that the headaches will go away on their own, but I'm starting to worry that they might be a sign of something more serious. Do you have any advice?",2
My mom has been feeling really sick lately. She's been having a lot of trouble breathing and her chest has been really hurting. She's been going to the doctor a lot and they can't seem to figure out what's wrong with her.,3
The patient is thirsty and drinks something every hour or so.,4
I think that we need to focus more on the economy and less on partisan politics.,5
We are currently assessing the patient's radial pulse. We have not been able to detect a radial pulse at this time.,0
"I'm sorry to say that my arm is currently broken. It hurts quite a bit, and I can't really do much with it. I'm currently using a sling to help keep it immobilized. I'm hoping that it will heal soon.",1
The patient is experiencing low-level pain.,2
"and medicationsI have a number of chronic medical conditions, including hypertension, congestive heart failure, and chronic obstructive pulmonary disease (COPD). I am currently taking medications for all of these conditions, including angiotensin converting enzyme inhibitors (ACE inhibitors) for hypertension, beta blockers for congestive heart failure, and bronchodilators for COPD.",3
"Your patient's family member is describing the room as being too loud. This can be due to a variety of factors, including the equipment being used, the number of people in the room, and the level of noise in the hallway. You may need to adjust the patient's room settings to decrease the level of noise.",4
I'm not sure where that is.,5
"The patient has been having strokes for the last few weeks. The right side of her body has been mostly paralyzed, and she has difficulty speaking.",0
My uncle has a broken arm. He was in a car accident.,1
"A patient has been having headaches for the past two weeks. She reports that they are dull, achy, and constant. The pain is worse when she stands up or moves her head, and it is accompanied by a feeling of pressure in her temples. The patient has not been able to find any relief from over-the-counter medications.",2
"My niece has been dealing with acne for a few years now. It seems to come and go, but it's been really bad lately. She's been using all sorts of potions and lotions from the drugstore, but nothing has really helped. She's really self-conscious about it and it's been really hard for her.",3
It feels like there's a huge hole in my chest that only water can fill. I feel like I can't focus or think straight until I drink something. My mouth is constantly dry and I feel like I'm always thirsty.,4
I don't care what other people think.,5
"Hi there! Thank you for reaching out to us. From what our rescue workers are saying, it sounds like the patient is currently experiencing shortness of breath. If you have any other questions or concerns, please don't hesitate to reach out to us again. Thank you!",0
"injuriesTwo medical workers are describing patient current electrical burn injuries.The first worker says, The patient had an electrical burn on their hand. The injury was caused by an electrical shock that passed through their body. We treated the injury by cleaning the wound and applying a bandage.The second worker says, The patient had an electrical burn on their arm. The injury was caused by an electrical shock that passed through their body. We treated the injury by cleaning the wound and applying a bandage.",1
in the medical textThe patient has small cuts on their skin. These need to be cleaned and treated with antibiotics to prevent infection.,2
"The patient currently has chronic medical conditions including hypertension, diabetes, and congestive heart failure.",3
The patient's family member described the patient's room as being too dark.,4
"No, I don't think that would be a good idea.",5
My brother was shot and killed today. He was just 31 years old. He was shot once in the chest and once in the head.,0
"upon examination, it was determined that the patient's leg was broken. x-rays were ordered to confirm the diagnosis and to determine the nature and extent of the break. the patient was placed in a brace and instructed to keep the leg immobilized. follow-up visits were scheduled to monitor the healing process.",1
complaintThe patient is complaining of a headache and a little bit of pain in her neck.,2
":In the past two years, I have had two ankle sprains and one knee sprain. I have also had two concussions, one from playing soccer and one from a car accident.",3
"My grandmother has been feeling cold lately and refused to wear a coat. Even when we crank up the thermostat, she says she's still cold. She's been sleeping in a lot and not wanting to eat. I'm really worried about her.",4
We're going to Bangkok in a few weeks.,5
", seizures, and other health conditionsA patient who is currently having a stroke may have the following symptoms:-Sudden weakness or paralysis on one side of the body-Sudden difficulty speaking or understanding speech-Sudden difficulty seeing in one or both eyes-Sudden difficulty walking, feeling dizzy, or loss of balance-A severe headache that comes on suddenly",0
"I am currently suffering from major burns. The pain is unbearable, and I can barely move. My skin is bright red and blistering, and I'm having trouble breathing.",1
"Patient has small burns on anterior and posterior torso, arms, and hands. Burns are superficial and range in size from 1-4 cm. There is no evidence of any deeper burns, and no involvement of any vital structures.",2
"I'm so sorry to hear that your loved one is feeling unwell. From what you've said, it sounds like they are experiencing mild symptoms at the moment. However, if these symptoms persist or worsen, we would advise that they seek medical attention as soon as possible.",3
I feel really thirsty right now. My mouth feels really dry and my throat is really parched. I'm really desperate for a drink of water.,4
I don't think I can afford to go on vacation this year.,5
"to face, neck, and chestA 40-year-old white woman is brought into the emergency room with three knife wounds to her face, neck, and chest. She is bleeding profusely and is in shock.The most serious injury is a 3-inch-deep wound to the woman's chest that is gushing blood. There is also a 2-inch-deep wound to her neck and a 1-inch-deep wound to her face.The woman is stabilized in the emergency room and then taken to the operating room for surgery.",0
and extremitiesThe patient's joints are currently dislocated and his extremities are severely swollen.,1
with redness and swellingThe patient has a minor cut with redness and swelling.,2
"I have diabetes, psoriasis, and chronic pain.",3
The patient needs to have a change of bedsheets because they are wet and dirty.,4
"I've been to Europe twice and both times, I went to different countries. I really enjoy seeing new places and experiencing new cultures.",5
", each from a different hospital1. Patient was brought into the emergency room with a gunshot wound to the chest. He was bleeding heavily and was not responding to any stimuli. efforts to resuscitate him were unsuccessful and he was pronounced dead at the hospital.2. Patient was brought into the emergency room with a gunshot wound to the head. She was unresponsive and had significant bleeding. Efforts to resuscitate her were unsuccessful and she was pronounced dead at the hospital.3. Patient was brought into the emergency room with a gunshot wound to the abdomen. He was bleeding heavily and was not responding to any stimuli. efforts to resuscitate him were unsuccessful and he was pronounced dead at the hospital.",0
I have a broken arm. It hurts a lot and it's difficult to move.,1
"on handsI have a few small burns on my hands. I was handling a pan that was too hot, and I grabbed a cloth to try to cool it down and ended up getting burned. The burns don't really hurt that much, but they are a bit sore and noticeable. I'm keeping them clean and using some burn cream to try to heal them as quickly as possible.",2
"I've been coughing a lot lately. I don't know if it's just a cold or what, but it's been really frustrating. It's hard to do anything when I'm constantly coughing.",3
"I've been having terrible headaches lately, and my doctor thinks I might need medication to help manage them. I'm really hoping that we can find something that will help me feel better.",4
I don't know how he caught that ball.,5
The patient has severe burns on their face and is currently receiving treatment for their injuries.,0
chest pain is currently aching and feels sharpthere is no history of heart attack,1
"My patient currently has a foreign object stuck in their ear, nose, or throat. We are not sure which body part it is in, but we are currently trying to figure that out. We are also trying to figure out how to get it out.",2
", health history, medications, allergiesHi, my name is _______ and I'm a _____ years old. I'm here to talk about my current and past medical injuries, health history, medications, and allergies.I've been generally healthy my whole life, with no major medical issues. However, about two years ago I started having problems with my breathing. It would get really difficult to breathe in, and it was really hard to sleep at night because of it. I ended up getting a CT scan and it showed that I had a small tumor on my lung. I had to have surgery to remove the tumor, and it was really scary. But luckily, it all turned out okay and I'm cancer-free now.Since then, I've been trying to take better care of my health and I've been going to the doctor regularly for check-ups. I'm on medication for my breathing problems, and I also take medication for high blood pressure. I try to eat healthy and exercise regularly, and I've been pretty successful with that.I don't have any major allergies, but I do have a mild allergy to penicillin. I've never had a reaction to it, but I have to be careful not",3
My mom feels like she's too hot and sweaty all the time. She says she can't get comfortable and sometimes has to change her clothes a few times a day because she gets so hot.,4
"I know that history is important, but I don't really care about it.",5
"Hello. I'm currently having a lot of very heavy bleeding. I'm soaking through my pad and tampon every hour, and there's blood all over the toilet when I go to the bathroom. This has been going on for about two days now. I'm really worried that I might have a serious medical problem.",0
I have been having a lot of trouble with my joints lately. It feels like they are constantly popping out of place. It's really painful and it's hard to do anything when it happens.,1
Right now I'm feeling a low-level pain in my back.,2
"My skin is really dry and cracked, and it's really hard to peel the dry skin off. Plus, my acne is really dry and itchy, and it's been really hard to control.",3
"I am currently in a room that is too loud. The people next to me are talking loudly and the TV is on, so I can't really hear myself think. It's really irritating.",4
Do you like action movies?,5
rescuers: The patient has multiple lacerations to the chest and abdomen. There's significant bleeding.,0
"status aAt this point, the patient is severely dehydrated and requires immediate medical attention.",1
", no further bleeding observed, patient is awake and orientatedThere is some minor bleeding currently, but no further bleeding has been observed. The patient is awake and orientated.",2
She has been coughing a lot and has a bit of a fever.,3
The patient's family member said that the room is too dark and that it is difficult to see the patient.,4
"A: So I hear that neon is in this season.B: Actually, I've been seeing a lot of pastels.",5
I cannot feel a radial pulse on my patient's right arm.,0
We encountered a patient with a broken arm. The bone was protruding from the skin and the patient was in a lot of pain. We stabilized the arm using a splint and took the patient to the hospital.,1
The patient has a minor head injury.,2
"My mother has had a sore throat for about a week now. She says it hurts to swallow and it's been difficult for her to speak. The pain has been getting worse, and she has been having a difficult time sleeping because of it.",3
Right now my patient's room is really bright. The light hurts my eyes and it's hard to get comfortable.,4
"I'm not sure who I'm going to vote for, but I know I'm not voting for Trump.",5
This is a heart attack. His heart is not getting enough blood.,0
"Patient is currently suffering from severe burns which are not limited to their face. The majority of their body is affected, and they are in a great deal of pain.",1
"We're currently treating a patient who has something stuck in their ear, nose or throat.",2
"My mother has been dealing with severe constipation for the past two months. She has been going to the bathroom less and less, and when she does go, it's very painful and difficult for her to pass stool. She has also been feeling bloated and uncomfortable all the time. We've tried over the counter laxatives, but they haven't seemed to help. I'm really worried about her and don't know what to do.",3
She's very uncomfortable and she says she really needs to go to the bathroom.,4
My goal is to save up enough money to buy a new car.,5
Patient is currently having uncontrolled convulsions. Her body is shaking and she is having difficulty breathing.,0
I have a chemical burn on my arm from a recent lab accident. The burning sensation is intense and it's difficult to move my arm. The area around the burn is red and swollen.,1
"I currently have a low-level pain. It's not too bad, but it's present and it's been bothering me a bit lately.",2
"I've been having diarrhea for about a day now. It's been coming and going, but it's been pretty consistent. The consistency has been mostly watery, but there have been a few occasions where it's been more solid. The pain and cramping has been pretty bad, and it's been really hard to keep anything down.",3
My loved one says they are feeling very cold and are constantly shaking.,4
It's just an app on my phone.,5
"and coughingMy shortness of breath is really bad right now. It's hard to get enough air and my chest hurts when I breathe. I've been coughing a lot too, and it's really irritating my throat.",0
"If someone has a limb fracture, they may feel pain, bruising, and swelling. The limb may also look crooked or shortened.",1
The patient has a small amount of blood coming from their nose.,2
"symptoms >I have a fever of 101.4 degrees and I am feeling very ill. I have a headache, muscle aches, and a sore throat. I am also feeling very tired and my body feels very achy.",3
The patient has mentioned that they are feeling quite hungry and would like to eat something.,4
I don't even have a Facebook account.,5
A patient has been bitten by a poisonous animal. The patient reports feeling a sharp pain and seeing two fangs marks on the skin. The patient has also noted swelling and redness at the bite site.,0
"One patient sustained a dislocation of their shoulder, elbow, and hip. Another patient had a dislocation of their shoulder and hip.",1
and associated smoke inhalationThis patient has minor burns on their arms and torso. They also have mild respiratory symptoms associated with smoke inhalation.,2
"and no recent changesI'm feeling fine right now. I've been having a little bit of a cold, but it's been going away. I haven't had any other recent changes in my health.",3
I was just visiting my grandma in the hospital and she was really hot! Her forehead was all sweaty and her face was really red. She said she felt like she was burning up.,4
Are you going to travel during your summer break?,5
Patient is having uncontrolled seizures and is becoming increasingly unresponsive.,0
"symptomsMy loved one is currently going through an overdose, and they seem to be having a lot of trouble breathing. Their skin is also looking a bit blue, and they seem to be very sleepy.",1
A patient has sustained minor injuries and is being assessed by rescue workers.,2
"The patient is a 38-year-old female who has a history of diabetes, hypertension, and congestive heart failure. She is currently taking medication for all of these conditions. The patient also has a history of asthma, for which she is currently not taking any medication.",3
"Hello, I am in need of a clean up crew for my house. It is a total mess and I need it cleaned up as soon as possible.",4
"She's my aunt, but I don't really know her that well.",5
This patient currently has an absent radial pulse.,0
The patient has third-degree burns on their chest and third-degree burns on their arms.,1
"and strainsA sprain is a ligament injury, and a strain is a muscle injury.",2
"The patient is currently experiencing a mild illness. The patient has a headache, a bit of a fever, and feels a bit run down.",3
"I'm currently in need of medication for my mental health. I'm struggling with a lot of anxiety and depression, and having my medication helps me to stay stable. I'm really grateful for my prescription, and I hope to be able to get a refill soon.",4
"I'm not very familiar with the area, but from what I can tell, it's quite scenic.",5
"rescue workers:The patient is bleeding heavily from the abdomen. We are doing our best to control the bleeding, but he is losing a lot of blood.",0
I'm currently experiencing a broken leg. It's very painful and I can't really do much except for sit here and wait for it to heal.,1
"Hi there! I’m a cyclist and I had a minor accident last week. I’d like to share the details of it with you.Last week, I was cycling along a road when a car suddenly pulled out in front of me. I hit the brakes, but unfortunately I still crashed into the car. I injured my knee and my arm.My knee hurts a lot and I can’t really bend it. I’ve been taking ibuprofen to help with the pain. I’m also using a cold compress to help reduce the swelling.My arm is also hurting a lot. I’ve been taking acetaminophen to help with the pain. I’ve been wearing a brace to support my arm and that seems to be helping.",2
The patient has been having watery diarrhea for the past few days.,3
"From what I can tell, your patient's room is too loud. There is a lot of activity and noise coming from the room, and it is making it difficult for us to relax and rest. I'm sorry if this is causing any inconvenience.",4
I'm not sure if I want to go on a cruise.,5
"My dad is currently having a heart attack. He was complaining of chest pain, and then he started to feel really lightheaded and sweaty. We called 9-1-1, and the paramedics are now on their way. He's really scared, and we're just trying to stay by his side.",0
"historyI am currently experiencing chest pain. It started out as a dull ache but has gradually become more intense. The pain is also accompanied by a feeling of tightness and pressure. I have not experienced any heart attacks in the past, but I am concerned that this might be something serious.",1
"My mom's boyfriend just hit his head on the doorframe. He's got a little bit of a bump and he's a little bit dizzy, but he says he's fine.",2
"I have a sore throat that feels like it's swollen and bothering me a lot. It's been about a week, and it's not going away. I've had a headache and a low-grade fever, too. I'm not sure if it's a cold or strep throat.",3
I feel like it's really dark in here. The blinds are all the way down and it's just really dark.,4
"I used to hate doing my laundry, but now with my new washer and dryer, it's a breeze.",5
I was bitten by a poisonous animal.,0
fractured leg- I have a fractured leg. It hurts a lot and I can't walk on it.,1
"on armsThere are some small cuts on the patient's arms. They are not very deep, but they are bleeding.",2
"My patient has a number of chronic medical conditions, including hypertension, type 2 diabetes, and hyperlipidemia. All of these conditions require ongoing treatment and close monitoring.",3
I'm sorry to hear that the lighting in your room is too dark. Can you tell me more about what specifically is bothersome about the lighting? Is it that it's too bright or too dim? Are the lights too far away or too close? Can you tell me what time of day the lighting is most problematic? I'll be sure to pass along your feedback to our facilities team.,4
My goal is to save up enough money to buy a house.,5
"We are currently treating a patient who was bitten by a poisonous animal. The patient is exhibiting signs of poisoning, including drooling and difficulty breathing. We are doing our best to provide them with medical care and hope to see them recover soon.",0
"My mother is experiencing chest pain right now, but she doesn't think it's a heart attack. She says it feels like a really bad pressure in her chest, and it's been going on for a while now.",1
"My patient has a few minor burns on their hands and arms. The burns are small and red, and they seem to be irritated and a little bit painful.",2
"My grandmother has been having diarrhea for the past few days. It started out as just a little, but it has been gradually getting worse. She has also been feeling very tired and weak.",3
I'm having a hard time breathing and I'm really wheezy. I need my inhaler to help me breathe.,4
I can't believe we're going to Europe for vacation. We're so lucky!,5
"syndromesThe patient has a severe headache, nausea, and vomiting. She also has a rash on her chest and arms. She was recently bitten by a snake.The patient has a headache, nausea, and vomiting. He also has a rash on his chest and arms. He was recently bitten by a snake.",0
youThe patient has a current fracture of the leg.,1
"I'm sorry to hear that you're experiencing headaches. The cause of headaches can be difficult to determine, but there are many potential causes, such as muscle tension, dehydration, allergies, or stress. The first step is to try to identify any possible triggers and then work on avoiding them. Other treatments depend on the underlying cause. If the headaches are due to muscle tension, for example, massage or heat therapy may help. If they are due to dehydration, drink plenty of fluids. If they are due to stress, relaxation techniques may help. I hope that you feel better soon.",2
"Based on the information provided, it seems that the individual has a sore throat. The most likely cause of this is a viral infection, such as the common cold. Other possibilities include a bacterial infection, such as strep throat, or a throat infection due to a fungal infection. Treatment for a viral infection is typically symptomatic, such as ibuprofen for pain relief and plenty of liquids to help keep the throat moist. Bacterial infections may require antibiotics for treatment. If the cause of the sore throat is unknown, or if it persists after a week or two, then it is advisable to consult a physician.",3
The patient currently needs medication to help them with their anxiety and depression.,4
I saw the new Avengers movie last night and it was great!,5
shortness of breathI have shortness of breath.,0
"Malignant neoplasm affecting bonesI have a malignant neoplasm affecting my bones. I have fractures in my right leg, left arm, and right shoulder.",1
Patient has minor burns on their hands and arms.,2
"), non-specific, unspecifiedNon-specific, unspecified respiratory problems refers to a mild illness that is not specifically identified. The symptoms may include coughing, sore throat, and fever.",3
My mom says she's been feeling really cold lately and has been using extra blankets and wearing a lot of clothes.,4
I don't know how to turn it on.,5
Patient's family member reports that the patient is having shortness of breath and has been for the past few days. The patient is also coughing and has a fever.,0
"Houston, we have a problem. I'm having a lot of pain in my right arm. It started a few days ago and it's getting worse. I can't move it very well and it hurts when I try to. It feels like there's something wrong with the bone. I think I may have fractured my arm.",1
".Hi, my name is Lance, and I'm a patient in your care. I wanted to let you know that I am experiencing some pain at the moment. It's not too bad, but it's there. I'm taking some medication for it, and it's helping a little. I just wanted to let you know so you can keep an eye on it. Thanks.",2
The patient is experiencing lower back pain that is radiating down their leg. The pain is intermittent and worsened by movement.,3
"My patient is telling me that they are feeling too hot. This is likely a result of their fever, which we are working to bring down.",4
The mountains in the distance are so beautiful.,5
There is no palpable radial pulse.,0
"The patient has burns over about 60% of her body. The burns are very deep and have caused extensive damage to her skin, muscles, and bones. She is in a great deal of pain and is very tired. She is on a ventilator to help her breathe, and she is receiving intravenous fluids and antibiotics to help her heal.",1
Minor thermal burns present on the patient's extremities. There is some erythema and edema present. The burns do not extend beyond the superficial dermis.,2
"and healthThe patient has a respiratory infection and is currently receiving antibiotics. The patient is also taking medication for an ongoing infection. The patient is generally healthy, aside from these infections.",3
"My mother seems to feel very cold all the time. She often has a shawl or blanket around her, and complains that the room is too cold.",4
What are you in the mood for?I don't know. What's on TV?,5
".I'm having a really heavy period right now. It feels like I'm hemorrhaging. I'm soaking through pads and tampons really quickly, and the blood is bright red. I also have a lot of cramping.",0
There are a few different types of limb fractures that medical workers may encounter when treating patients. A simple fracture is a break in a bone that does not go all the way through the bone. A compound fracture is a break in a bone that goes all the way through the bone. A greenstick fracture is a fracture that happens when a bone is bent and does not break all the way through. A spiral fracture is a fracture that happens when a bone is twisted.,1
"on his handsI have a few minor cuts on my hands right now. They don't really hurt, but they're a little bit sore. The cuts are on my fingertips and they're pretty small. They're not bleeding, but they're a little bit red. I'm just going to put some antibiotic ointment on them and keep them clean.",2
"The patient has a number of chronic medical conditions, including hypertension, diabetes, and heart disease. The patient also experiences frequent episodes of chest pain.",3
The patient's family member said that the patient's room is too loud and that it is difficult to get any rest.,4
I bought this dress because it is so classic and it can be dressed up or down depending on the occasion.,5
